job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,job_date,job_year,job_month
in-cd4536bf094c8252,,deliver best -in -class hardware products.,Hard,Apply,0.508,Medium Low,BERT (standalone),0.79,0.9,2025-11-24,2025,2025-11
in-342b32d766851b29,,serve as technical point person for corporate events,Hard,Evaluate,0.988,Very High,BERT+GPT,0.77,1.33,2025-11-26,2025,2025-11
in-342b32d766851b29,,set up and test event-day AV equipment,Hard,Evaluate,0.939,Very High,BERT+GPT,0.74,1.3,2025-11-26,2025,2025-11
in-342b32d766851b29,,perform regular maintenance tasks on building AV equipment,Hard,Apply,0.497,Low,GPT,0.79,1.03,2025-11-26,2025,2025-11
in-342b32d766851b29,,Set up,Hard,Apply,0.511,Medium Low,BERT (standalone),0.68,0.92,2025-11-26,2025,2025-11
in-b384ffc42151e03d,,collaborate with agency partners,Soft,,0.6,Medium Low,GPT,0.82,0.9,2025-11-26,2025,2025-11
in-f6f38be2ac0d3b85,,protect nature,Hard,Apply,0.627,Medium,GPT,0.8,0.9,2025-11-24,2025,2025-11
in-f6f38be2ac0d3b85,,maintain core systems,Hard,Apply,0.537,Medium Low,GPT,0.79,0.9,2025-11-24,2025,2025-11
in-f6f38be2ac0d3b85,,restore nature,Hard,Apply,0.651,Medium,GPT,0.8,0.9,2025-11-24,2025,2025-11
in-670945bc83ff16b5,,build software,Hard,Create,0.679,Medium,GPT,0.8,0.9,2025-08-12,2025,2025-08
in-886746a372806c81,,build software,Hard,Create,0.679,Medium,GPT,0.8,0.9,2025-11-26,2025,2025-11
in-66d09a7cc5a289f5,,collaborate with team,Soft,,0.69,Medium,GPT,0.79,1.0,2025-11-24,2025,2025-11
in-66d09a7cc5a289f5,,create human-centred digital experiences,Hard,Create,1.0,Very High,BERT+GPT,0.86,1.29,2025-11-24,2025,2025-11
in-66d09a7cc5a289f5,,collaboration skills,Hard,Apply,0.519,Medium Low,BERT (standalone),0.89,0.9,2025-11-24,2025,2025-11
in-a4adb73384054d6f,,maintain database,Hard,Apply,0.56,Medium Low,GPT,1.0,0.9,2025-11-27,2025,2025-11
in-a4adb73384054d6f,,update database,Hard,Apply,0.654,Medium,GPT,1.0,0.9,2025-11-27,2025,2025-11
in-a4adb73384054d6f,,Maintain,Hard,Analyze,0.61,Medium,BERT (standalone),0.84,0.81,2025-11-27,2025,2025-11
in-a4adb73384054d6f,,update a database of preferred suppliers,Hard,Apply,0.467,Low,BERT (standalone),0.88,0.81,2025-11-27,2025,2025-11
in-a4adb73384054d6f,,part numbers and,Hard,Apply,0.454,Low,BERT (standalone),0.74,0.81,2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,"implement clean, testable code",Hard,Apply,0.527,Medium Low,GPT,0.8,0.95,2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,follow modern software design principles,Hard,Apply,0.462,Low,GPT,0.82,0.95,2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,follow CI/CD best practices,Hard,Apply,0.695,Medium,GPT,0.78,0.95,2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,architect event-driven systems,Hard,Create,1.0,Very High,BERT+GPT,0.84,1.23,2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,Implement clean,Hard,Apply,0.64,Medium,BERT (standalone),0.81,0.85,2025-11-27,2025,2025-11
in-c8b3a591976a74f1,,testable code,Hard,Evaluate,0.521,Medium Low,BERT (standalone),0.78,0.85,2025-11-27,2025,2025-11
in-66f4c39e32e33eee,,solve problems,Soft,,0.571,Medium Low,GPT,0.8,0.9,2025-11-20,2025,2025-11
in-66f4c39e32e33eee,,build relationships,Soft,,0.633,Medium,GPT,0.87,0.9,2025-11-20,2025,2025-11
in-66f4c39e32e33eee,,collaborate with team,Soft,,0.622,Medium,GPT,0.79,0.9,2025-11-20,2025,2025-11
in-66f4c39e32e33eee,,share knowledge,Soft,,0.573,Medium Low,GPT,0.81,0.9,2025-11-20,2025,2025-11
in-3f4b9ac6571c8e8a,,guide transformation,Soft,,0.608,Medium,GPT,0.89,0.9,2025-05-28,2025,2025-05
in-3f4b9ac6571c8e8a,,develop customer-centric advertising solutions,Hard,Create,0.665,Medium,GPT,0.9,0.9,2025-05-28,2025,2025-05
in-3f4b9ac6571c8e8a,,guide the transformation of the detail page,Hard,Understand,0.589,Medium Low,BERT (standalone),0.67,0.81,2025-05-28,2025,2025-05
in-deb73d430b786346,,design middleware infrastructure,Hard,Create,1.0,Very High,BERT+GPT,0.9,1.43,2025-11-10,2025,2025-11
in-7d12206e33578a17,,conduct legal and factual research,Hard,Analyze,0.448,Low,GPT,0.78,0.93,2025-11-26,2025,2025-11
in-7d12206e33578a17,,prepare evidence and exhibits,Hard,Apply,0.7,Medium High,GPT,0.8,0.93,2025-11-26,2025,2025-11
in-7d12206e33578a17,,draft legal documents,Hard,Create,0.699,Medium,GPT,0.79,0.93,2025-11-26,2025,2025-11
in-7d12206e33578a17,,provide in-courtroom presentation of exhibits,Soft,,1.0,Very High,BERT+GPT,0.83,1.2,2025-11-26,2025,2025-11
in-7d12206e33578a17,,interact with internal and external law enforcement partners,Soft,,0.703,Medium High,BERT+GPT,0.81,1.17,2025-11-26,2025,2025-11
in-7d12206e33578a17,,maintain and perform tasks using legal databases and software systems,Hard,Apply,0.91,Very High,BERT+GPT,0.76,1.18,2025-11-26,2025,2025-11
in-7d12206e33578a17,,providing attorneys administrative,Hard,Apply,0.484,Low,BERT (standalone),0.9,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,technical support for investigations,Hard,Evaluate,0.63,Medium,BERT (standalone),0.85,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,prosecutions,Hard,Apply,0.484,Low,BERT (standalone),0.9,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,conducting legal,Hard,Apply,0.477,Low,BERT (standalone),0.83,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,factual research,Hard,Remember,0.513,Medium Low,BERT (standalone),0.83,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,preparing evidence,Hard,Apply,0.48,Low,BERT (standalone),0.86,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,exhibits,Hard,Apply,0.478,Low,BERT (standalone),0.84,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,drafting legal documents for review,Hard,Create,0.509,Medium Low,BERT (standalone),0.79,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,preparing grand jury,Hard,Apply,0.472,Low,BERT (standalone),0.78,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,trial subpoenas,Hard,Apply,0.475,Low,BERT (standalone),0.81,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,attachments to subpoenas,Hard,Apply,0.476,Low,BERT (standalone),0.82,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,other technical documents,Hard,Apply,0.514,Medium Low,BERT (standalone),0.83,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,trial support,Hard,Evaluate,0.621,Medium,BERT (standalone),0.78,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,interacting with internal,Hard,Apply,0.477,Low,BERT (standalone),0.83,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,court personnel,Hard,Apply,0.475,Low,BERT (standalone),0.81,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,maintains,Hard,Analyze,0.518,Medium Low,BERT (standalone),0.87,0.84,2025-11-26,2025,2025-11
in-7d12206e33578a17,,software systems.,Hard,Apply,0.478,Low,BERT (standalone),0.84,0.84,2025-11-26,2025,2025-11
in-32dc997e3646c5ee,,design projects,Hard,Create,0.653,Medium,GPT,0.81,0.9,2025-11-25,2025,2025-11
in-32dc997e3646c5ee,,ship projects,Hard,Apply,0.625,Medium,GPT,0.78,0.9,2025-11-25,2025,2025-11
in-854a1f223079dde5,,commit to personal growth,Soft,,0.593,Medium Low,GPT,0.77,0.9,2025-12-01,2025,2025-12
in-854a1f223079dde5,,reward team members,Soft,,0.62,Medium,GPT,0.77,0.9,2025-12-01,2025,2025-12
in-9af9d6b51de4f3e4,,collaborate with stakeholders,Soft,,0.58,Medium Low,GPT,0.87,0.9,2025-10-23,2025,2025-10
in-7699fde68b752b85,,learn new things,Soft,,0.756,Medium High,BERT+GPT,0.76,1.25,2025-11-25,2025,2025-11
in-7699fde68b752b85,,passionate,Hard,Apply,0.515,Medium Low,BERT (standalone),0.9,0.89,2025-11-25,2025,2025-11
in-3bceae6430a2579d,,develop Salesforce applications,Hard,Create,0.664,Medium,GPT,0.89,0.9,2025-06-15,2025,2025-06
in-66e2f2f3d3633e25,,build the code,Hard,Create,0.829,High,BERT+GPT,0.74,1.2,2025-11-11,2025,2025-11
in-66e2f2f3d3633e25,,ship and maintain code,Hard,Apply,0.578,Medium Low,GPT,0.74,0.94,2025-11-11,2025,2025-11
in-66e2f2f3d3633e25,,share knowledge with colleagues,Soft,,0.766,Medium High,BERT+GPT,0.81,1.21,2025-11-11,2025,2025-11
in-66e2f2f3d3633e25,,ensure processes are efficient and productive,Soft,,0.555,Medium Low,BERT+GPT,0.79,0.94,2025-11-11,2025,2025-11
in-66e2f2f3d3633e25,,deliver results for customers,Soft,,0.595,Medium Low,GPT,0.8,0.94,2025-11-11,2025,2025-11
in-66e2f2f3d3633e25,,self,Hard,Apply,0.472,Low,BERT (standalone),0.72,0.84,2025-11-11,2025,2025-11
in-66e2f2f3d3633e25,,-driven,Hard,Apply,0.481,Low,BERT (standalone),0.81,0.84,2025-11-11,2025,2025-11
in-66e2f2f3d3633e25,,individual,Hard,Apply,0.49,Low,BERT (standalone),0.9,0.84,2025-11-11,2025,2025-11
in-66e2f2f3d3633e25,,take full ownership,Hard,Apply,0.477,Low,BERT (standalone),0.77,0.84,2025-11-11,2025,2025-11
in-66e2f2f3d3633e25,,shipping,Hard,Apply,0.484,Low,BERT (standalone),0.84,0.84,2025-11-11,2025,2025-11
in-66e2f2f3d3633e25,,maintaining it,Hard,Analyze,0.516,Medium Low,BERT (standalone),0.8,0.84,2025-11-11,2025,2025-11
in-66e2f2f3d3633e25,,productive,Hard,Apply,0.49,Low,BERT (standalone),0.9,0.84,2025-11-11,2025,2025-11
in-22edc9e9cdcf8599,,improve lifecycle of services,Hard,Analyze,0.498,Low,GPT,0.8,0.9,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,support services before go-live,Hard,Apply,0.5,Medium Low,GPT,0.81,0.9,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,maintain services by monitoring,Hard,Apply,0.563,Medium Low,GPT,0.81,0.9,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,scale systems through automation,Hard,Create,0.438,Low,GPT,0.82,0.9,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,evolve systems by improving reliability,Hard,Evaluate,0.5,Medium Low,GPT,0.81,0.9,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,practice sustainable incident response,Hard,Apply,0.689,Medium,GPT,0.86,0.9,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,Support services,Hard,Evaluate,0.608,Medium,BERT (standalone),0.83,0.81,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,developing software platforms,Hard,Create,0.503,Medium Low,BERT (standalone),0.87,0.81,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,frameworks,Hard,Apply,0.47,Low,BERT (standalone),0.9,0.81,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,Maintain services,Hard,Analyze,0.61,Medium,BERT (standalone),0.84,0.81,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,monitoring availability,Hard,Analyze,0.506,Medium Low,BERT (standalone),0.9,0.81,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,latency,Hard,Apply,0.461,Low,BERT (standalone),0.81,0.81,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,overall system health.,Hard,Apply,0.46,Low,BERT (standalone),0.8,0.81,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,Scale systems sustainably,Hard,Apply,0.463,Low,BERT (standalone),0.83,0.81,2025-11-28,2025,2025-11
in-22edc9e9cdcf8599,,evolve systems,Hard,Apply,0.459,Low,BERT (standalone),0.8,0.81,2025-11-28,2025,2025-11
in-5eec5c1654434b7f,,shape strategy,Soft,,0.571,Medium Low,GPT,0.8,0.9,2025-07-31,2025,2025-07
in-5eec5c1654434b7f,,execute strategy,Soft,,0.575,Medium Low,GPT,0.83,0.9,2025-07-31,2025,2025-07
in-5eec5c1654434b7f,,driven,Hard,Apply,0.458,Low,BERT (standalone),0.78,0.81,2025-07-31,2025,2025-07
in-5eec5c1654434b7f,,visionary,Hard,Apply,0.467,Low,BERT (standalone),0.87,0.81,2025-07-31,2025,2025-07
in-5eec5c1654434b7f,,growth,Hard,Apply,0.458,Low,BERT (standalone),0.78,0.81,2025-07-31,2025,2025-07
in-5eec5c1654434b7f,,shape,Hard,Apply,0.455,Low,BERT (standalone),0.75,0.81,2025-07-31,2025,2025-07
in-5eec5c1654434b7f,,execute a compelling strategy,Hard,Evaluate,0.495,Low,BERT (standalone),0.8,0.81,2025-07-31,2025,2025-07
in-a61c1082390cb772,,"liaise with Legal, Compliance, Finance, and Tech",Soft,,0.656,Medium,GPT,0.78,0.99,2025-11-14,2025,2025-11
in-a61c1082390cb772,,support deal execution,Soft,,0.891,High,BERT+GPT,0.8,1.29,2025-11-14,2025,2025-11
in-a61c1082390cb772,,review documentation,Hard,Evaluate,1.0,Very High,BERT+GPT,0.89,1.26,2025-11-14,2025,2025-11
in-a61c1082390cb772,,manage internal approvals,Soft,,0.662,Medium,GPT,0.83,0.99,2025-11-14,2025,2025-11
in-a61c1082390cb772,,draft legal documents,Hard,Create,0.716,Medium High,GPT,0.79,0.99,2025-11-14,2025,2025-11
in-a61c1082390cb772,,manage review cycles,Soft,,0.865,High,BERT+GPT,0.79,1.26,2025-11-14,2025,2025-11
in-a61c1082390cb772,,ensure audit readiness,Hard,Evaluate,1.0,Very High,BERT+GPT,0.81,1.25,2025-11-14,2025,2025-11
in-a61c1082390cb772,,Identify process gaps in BD ops,Hard,Analyze,0.852,High,BERT+GPT,0.76,0.99,2025-11-14,2025,2025-11
in-a61c1082390cb772,,recommend scalable improvements,Hard,Create,1.0,Very High,BERT+GPT,0.87,1.24,2025-11-14,2025,2025-11
in-a61c1082390cb772,,internal approvals.,Hard,Apply,0.514,Medium Low,BERT (standalone),0.87,0.89,2025-11-14,2025,2025-11
in-a61c1082390cb772,,Draft,Hard,Create,0.659,Medium,BERT (standalone),0.75,0.89,2025-11-14,2025,2025-11
in-a61c1082390cb772,,manage legal documents,Hard,Apply,0.666,Medium,BERT (standalone),0.8,0.89,2025-11-14,2025,2025-11
in-a61c1082390cb772,,audit -aligned improvements.,Hard,Create,0.552,Medium Low,BERT (standalone),0.86,0.89,2025-11-14,2025,2025-11
in-d2c6a2161837d30b,,design systems,Hard,Create,0.679,Medium,GPT,0.8,0.9,2025-11-01,2025,2025-11
in-d2c6a2161837d30b,,develop software,Hard,Create,0.683,Medium,GPT,0.83,0.9,2025-11-01,2025,2025-11
in-150910c964a7e78b,,understand biology,Hard,Understand,0.484,Low,GPT,0.86,0.9,2025-06-09,2025,2025-06
in-150910c964a7e78b,,produce diverse pipeline,Hard,Create,0.654,Medium,GPT,0.82,0.9,2025-06-09,2025,2025-06
in-3d6ebd9dfa8f6bd6,,collaborate across departments,Soft,,0.839,High,BERT+GPT,0.88,1.27,2025-10-22,2025,2025-10
in-3d6ebd9dfa8f6bd6,,translate ideas into visual narratives,Hard,Create,0.896,High,BERT+GPT,0.81,1.26,2025-10-22,2025,2025-10
in-3d6ebd9dfa8f6bd6,,inform,Hard,Apply,0.498,Low,BERT (standalone),0.78,0.88,2025-10-22,2025,2025-10
in-3d6ebd9dfa8f6bd6,,inspire,Hard,Apply,0.501,Medium Low,BERT (standalone),0.81,0.88,2025-10-22,2025,2025-10
in-3d6ebd9dfa8f6bd6,,convert audiences.,Hard,Understand,0.665,Medium,BERT (standalone),0.86,0.88,2025-10-22,2025,2025-10
in-137e7da00647d5b9,,take the lead on new features,Soft,,0.8,Medium High,BERT+GPT,0.72,1.3,2025-11-24,2025,2025-11
in-137e7da00647d5b9,,deliver features end to end,Soft,,0.639,Medium,GPT,0.62,1.0,2025-11-24,2025,2025-11
in-002382e99b8a2bc3,,collaborate with iwi and communities,Soft,,0.597,Medium Low,GPT,0.79,0.9,2025-12-01,2025,2025-12
in-002382e99b8a2bc3,,collaborate with government sectors,Soft,,0.603,Medium,GPT,0.84,0.9,2025-12-01,2025,2025-12
in-002382e99b8a2bc3,,collaborate with business partners,Soft,,0.602,Medium,GPT,0.83,0.9,2025-12-01,2025,2025-12
in-002382e99b8a2bc3,,deliver long-term change,Soft,,0.6,Medium,GPT,0.82,0.9,2025-12-01,2025,2025-12
in-002382e99b8a2bc3,,detect serious criminal offences,Hard,Analyze,0.654,Medium,GPT,0.82,0.9,2025-12-01,2025,2025-12
in-002382e99b8a2bc3,,prevent serious criminal offences,Hard,Evaluate,0.481,Low,GPT,0.83,0.9,2025-12-01,2025,2025-12
in-002382e99b8a2bc3,,investigate serious criminal offences,Hard,Analyze,0.659,Medium,GPT,0.86,0.9,2025-12-01,2025,2025-12
in-002382e99b8a2bc3,,detect financing of terrorism,Hard,Analyze,0.651,Medium,GPT,0.8,0.9,2025-12-01,2025,2025-12
in-002382e99b8a2bc3,,detect breaches of international law,Hard,Analyze,0.65,Medium,GPT,0.79,0.9,2025-12-01,2025,2025-12
in-11c4afe5bb429f5d,,develop casino games,Hard,Create,0.677,Medium,GPT,0.78,0.94,2025-07-24,2025,2025-07
in-11c4afe5bb429f5d,,develop sports betting apps,Hard,Create,0.677,Medium,GPT,0.78,0.94,2025-07-24,2025,2025-07
in-11c4afe5bb429f5d,,work in iGaming,Hard,Apply,0.645,Medium,GPT,0.73,0.94,2025-07-24,2025,2025-07
in-11c4afe5bb429f5d,,work in regulated industries,Hard,Apply,0.653,Medium,GPT,0.79,0.94,2025-07-24,2025,2025-07
in-11c4afe5bb429f5d,,work with fast-paced digital products,Hard,Apply,0.966,Very High,BERT+GPT,0.79,1.21,2025-07-24,2025,2025-07
in-d107997caf95d4e7,,develop workflows,Hard,Create,0.712,Medium High,GPT,0.84,0.93,2025-08-12,2025,2025-08
in-d107997caf95d4e7,,support workflows,Hard,Apply,0.522,Medium Low,GPT,0.84,0.93,2025-08-12,2025,2025-08
in-d107997caf95d4e7,,ensure tools and technology are used effectively,Hard,Evaluate,0.58,Medium Low,GPT,0.78,0.93,2025-08-12,2025,2025-08
in-d107997caf95d4e7,,deliver work to the highest standard,Soft,,0.692,Medium,BERT+GPT,0.75,1.17,2025-08-12,2025,2025-08
in-d107997caf95d4e7,,develop,Hard,Create,0.629,Medium,BERT (standalone),0.81,0.84,2025-08-12,2025,2025-08
in-d107997caf95d4e7,,support consistent workflows,Hard,Evaluate,0.636,Medium,BERT (standalone),0.86,0.84,2025-08-12,2025,2025-08
in-d107997caf95d4e7,,ensuring the right tools,Hard,Apply,0.473,Low,BERT (standalone),0.76,0.84,2025-08-12,2025,2025-08
in-d107997caf95d4e7,,technology are being used to,Hard,Analyze,0.508,Medium Low,BERT (standalone),0.74,0.84,2025-08-12,2025,2025-08
in-9544b23f97dca456,,discover actionable intelligence,Hard,Analyze,0.549,Medium Low,GPT,0.9,0.9,2025-12-01,2025,2025-12
in-9544b23f97dca456,,create actionable intelligence,Hard,Create,0.662,Medium,GPT,0.88,0.9,2025-12-01,2025,2025-12
in-9544b23f97dca456,,exploit actionable intelligence,Hard,Apply,0.639,Medium,GPT,0.89,0.9,2025-12-01,2025,2025-12
in-9544b23f97dca456,,identify perpetrators,Hard,Evaluate,0.549,Medium Low,GPT,0.9,0.9,2025-12-01,2025,2025-12
in-49485fa1b1499585,,solve problems,Soft,,0.62,Medium,GPT,0.8,0.93,2025-11-18,2025,2025-11
in-49485fa1b1499585,,focus on user needs,Soft,,0.61,Medium,GPT,0.72,0.93,2025-11-18,2025,2025-11
in-49485fa1b1499585,,learn new technologies,Soft,,0.747,Medium High,BERT+GPT,0.8,1.18,2025-11-18,2025,2025-11
in-49485fa1b1499585,,problem,Hard,Apply,0.479,Low,BERT (standalone),0.81,0.84,2025-11-18,2025,2025-11
in-49485fa1b1499585,,-solving skills,Hard,Apply,0.479,Low,BERT (standalone),0.81,0.84,2025-11-18,2025,2025-11
in-49485fa1b1499585,,user,Hard,Apply,0.506,Medium Low,BERT (standalone),0.72,0.84,2025-11-18,2025,2025-11
in-49485fa1b1499585,,-focused approach.,Hard,Apply,0.52,Medium Low,BERT (standalone),0.86,0.84,2025-11-18,2025,2025-11
in-3d7141f697c3fe70,,work with graduate students,Soft,,0.569,Medium Low,GPT,0.78,0.9,2025-12-01,2025,2025-12
in-3d7141f697c3fe70,,work with undergraduate students,Soft,,0.574,Medium Low,GPT,0.82,0.9,2025-12-01,2025,2025-12
in-7d7d7059fbb87261,,drive data strategy,Hard,Apply,0.475,Low,GPT,0.77,0.9,2025-11-20,2025,2025-11
in-7d7d7059fbb87261,,ensure data integrity,Soft,,0.774,Medium High,BERT+GPT,0.79,0.9,2025-11-20,2025,2025-11
in-7d7d7059fbb87261,,driving the organization's data strategy,Hard,Evaluate,0.497,Low,BERT (standalone),0.82,0.81,2025-11-20,2025,2025-11
in-0638af7971a65d74,,optimize processes and workflows,Hard,Analyze,0.54,Medium Low,GPT,0.82,0.9,2025-11-18,2025,2025-11
in-0638af7971a65d74,,establish processes and workflows,Hard,Create,0.585,Medium Low,BERT+GPT,0.85,0.9,2025-11-18,2025,2025-11
in-0638af7971a65d74,,Optimize,Hard,Evaluate,0.61,Medium,BERT (standalone),0.84,0.81,2025-11-18,2025,2025-11
in-0638af7971a65d74,,workflows,Hard,Apply,0.467,Low,BERT (standalone),0.87,0.81,2025-11-18,2025,2025-11
in-0638af7971a65d74,,ensure smooth -running production operations.,Hard,Analyze,0.611,Medium,BERT (standalone),0.85,0.81,2025-11-18,2025,2025-11
in-f23bac06477c1d22,,lead the team,Soft,,1.0,Very High,BERT+GPT,0.73,1.21,2025-12-01,2025,2025-12
in-f23bac06477c1d22,,implement data management practice,Soft,Apply,0.613,Medium,GPT,0.83,0.96,2025-12-01,2025,2025-12
in-f23bac06477c1d22,,support data management practice,Soft,Apply,0.612,Medium,GPT,0.82,0.96,2025-12-01,2025,2025-12
in-f23bac06477c1d22,,implementation,Hard,Apply,0.539,Medium Low,BERT (standalone),0.9,0.86,2025-12-01,2025,2025-12
in-f23bac06477c1d22,,ongoing support,Hard,Evaluate,0.646,Medium,BERT (standalone),0.81,0.86,2025-12-01,2025,2025-12
in-b69a406bb9448b58,,ensure competitive packages,Soft,,0.604,Medium,GPT,0.85,0.9,2025-11-07,2025,2025-11
in-8abdea0db280093c,,develop data engineering capability,Hard,Create,0.657,Medium,GPT,0.84,0.9,2025-10-09,2025,2025-10
in-8abdea0db280093c,,grow data engineering capability,Hard,Create,0.636,Medium,GPT,0.82,0.9,2025-10-09,2025,2025-10
in-00123850de967f24,,enhance staff morale,Soft,,0.901,Very High,GPT,0.78,1.36,2025-10-16,2025,2025-10
in-00123850de967f24,,maintain staff morale,Soft,,0.878,High,BERT+GPT,0.8,1.37,2025-10-16,2025,2025-10
in-00123850de967f24,,Enhances,Hard,Create,0.599,Medium Low,BERT (standalone),0.84,0.97,2025-10-16,2025,2025-10
in-4fd0db2432a8f15f,,test mobile applications,Hard,Apply,0.48,Low,GPT,0.82,0.9,2025-12-02,2025,2025-12
in-4fd0db2432a8f15f,,collaborate with team,Soft,,0.622,Medium,GPT,0.79,0.9,2025-12-02,2025,2025-12
in-658b6d0065cfab20,,advocate for information security needs,Soft,,0.573,Medium Low,GPT,0.81,0.9,2025-10-10,2025,2025-10
in-a50050792796d401,,produce management information,Hard,Create,1.0,Very High,BERT+GPT,0.88,1.3,2025-11-30,2025,2025-11
in-a50050792796d401,,generate analytical insights,Hard,Analyze,0.691,Medium,BERT+GPT,0.87,1.0,2025-11-30,2025,2025-11
in-e5eb1d4c0919a899,,mentor team members,Soft,,0.62,Medium,GPT,0.77,0.9,2025-11-26,2025,2025-11
in-e5eb1d4c0919a899,,learn from mentors,Soft,,0.593,Medium Low,GPT,0.76,0.9,2025-11-26,2025,2025-11
in-e0ae2731dd70688b,,lead a technical steering committee meeting,Soft,,0.571,Medium Low,GPT,0.79,0.9,2025-09-16,2025,2025-09
in-e0ae2731dd70688b,,present a vision for implementing AI-driven automation,Hard,Create,0.437,Low,GPT,0.81,0.9,2025-09-16,2025,2025-09
in-d4883d25e10d10fc,,collaborate with cross-functional teams,Soft,,0.678,Medium,GPT,0.87,0.96,2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,influence stakeholders,Soft,,0.784,Medium High,BERT+GPT,0.9,1.24,2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,manage teams in a global or regional context,Soft,,1.0,Very High,BERT+GPT,0.74,1.25,2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,analyze data,Hard,Analyze,0.693,Medium,GPT,0.77,0.96,2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,apply AI/ML technologies,Hard,Apply,0.579,Medium Low,GPT,0.82,0.96,2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,implement data management principles,Soft,Apply,0.619,Medium,GPT,0.85,0.96,2025-11-26,2025,2025-11
in-d4883d25e10d10fc,,cross -functional,Hard,Apply,0.497,Low,BERT (standalone),0.84,0.87,2025-11-26,2025,2025-11
