knowledge,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,future_weight
pro,1,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14621821,0.10235274732112884
Friskies,1,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.12040633,0.10234538018703461
Qualys,3,0.827,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.17044832,0.10226899087429046
Villas In Luxury,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14609249,0.10226474255323409
SEL relay platforms,1,0.829,FD8,Automation & RPA,Moderate_Growth,0.5,0.20452641,0.1022632047533989
CISSP Associate,1,0.827,FD8,Automation & RPA,Moderate_Growth,0.5,0.2045071,0.10225354880094528
Actuarial,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.2044722,0.10223609954118729
Lionsgate,1,0.75,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.11359184,0.10223265811800956
global climate modelling,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.18584616,0.10221539065241815
Rainwater recycling design,1,0.83,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.18578196,0.10218007564544679
regulatory environments,2,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20430025,0.10215012729167938
pricing,4,0.734,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14592011,0.1021440789103508
Pricing,2,0.827,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14592011,0.1021440789103508
high-performance lighting technology,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.18571159,0.10214137583971024
population health forecasting,1,0.829,FD1,AI & Machine Learning,Strong_Growth,1.0,0.102130346,0.10213034600019455
digital payments,3,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.204186,0.10209300369024277
Alation,2,0.7869999999999999,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14580882,0.102066171169281
UCITS,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.17009915,0.10205949246883392
trade,4,0.6815,FD2,Data & Analytics,Strong_Growth,0.9,0.113390245,0.10205122008919716
Aladdin,1,0.827,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14578238,0.10204766690731049
Evertz software,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20408155,0.10204077512025833
milieu interfonctionnel,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14571494,0.10200045704841613
Unilever,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14571247,0.10199872553348541
VPT,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.18543755,0.10199064984917641
Honours degree,1,0.532,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16995938,0.10197562873363494
Honours Degree,1,0.532,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16995938,0.10197562873363494
Hydraulic Modelling,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16987798,0.10192678570747375
hydraulic modelling,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16987786,0.10192671418190002
Tiriti,2,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14557895,0.1019052654504776
post-harvest workflow,1,0.82,FD8,Automation & RPA,Moderate_Growth,0.5,0.20380634,0.10190317034721375
"Triton,",1,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14554909,0.10188436210155487
flooding issues,1,0.75,FD2,Data & Analytics,Strong_Growth,0.9,0.11320325,0.10188292488455773
Well,2,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14554542,0.10188179612159728
SAT,1,0.831,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.1455194,0.10186358392238616
TFS 2013,1,0.83,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14550228,0.10185159891843795
Credit Pricing,1,0.831,FD3,Cloud & DevOps,Strong_Growth,0.85,0.11982204,0.10184873417019844
therapeutic imaging,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14547431,0.10183202028274535
RISE,2,0.829,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14543252,0.10180276185274123
Rise,1,0.827,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14543249,0.10180274099111557
Wireless Pricing Engine Application,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20359367,0.10179683566093445
procedure review,1,0.828,FD8,Automation & RPA,Moderate_Growth,0.5,0.20358449,0.10179224610328674
HV network operations,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20355244,0.10177621990442276
ISO 9001:2015,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14536986,0.10175890028476714
FTDs,1,0.831,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16959335,0.10175600945949555
Black Belt),1,0.532,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.11306149,0.10175533890724182
RAIMS,1,0.75,FD1,AI & Machine Learning,Strong_Growth,1.0,0.10171706,0.10171706229448318
Superset,1,0.826,FD1,AI & Machine Learning,Strong_Growth,1.0,0.1016995,0.10169950127601624
Office of Crime Victims Advocacy,1,0.75,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.11298845,0.10168960466980935
ekologia,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14526485,0.10168539434671402
geographic location,2,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.119623765,0.1016802005469799
"HNC,",1,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14521219,0.10164853185415268
Community Health Initiatives (CHI),1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.2032901,0.10164505243301392
biomedical applications,1,0.831,FD8,Automation & RPA,Moderate_Growth,0.5,0.20326713,0.10163356363773346
Dive-XL Ghost Shark,1,0.75,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.106975816,0.10162702538073062
conflicts of interest,1,0.823,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14506966,0.10154876112937927
regulatory scenarios,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20304403,0.10152201354503632
Indigenous people,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14500211,0.10150147825479507
RCDD,1,0.827,FD8,Automation & RPA,Moderate_Growth,0.5,0.20294446,0.10147222876548767
mmWave,1,0.831,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14492333,0.10144633054733276
freight and commodity market,1,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.11934805,0.10144584178924561
Appium,4,0.80975,FD8,Automation & RPA,Moderate_Growth,0.5,0.20288478,0.10144238919019699
settlement,2,0.8234999999999999,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14491285,0.10143899768590926
Content Relevance Ranking,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14490819,0.1014357328414917
sensors/actuators,1,0.823,FD8,Automation & RPA,Moderate_Growth,0.5,0.20286982,0.10143490880727768
PMBOK,1,0.75,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.10674303,0.10140587873756884
Capital Markets applications,1,0.831,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16900657,0.10140394270420074
integration models,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20277588,0.10138794034719467
Credit Risk,2,0.828,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.11262985,0.1013668678700924
credit risk,2,0.786,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.112629846,0.10136686116456986
FHA,2,0.7875,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14478171,0.10134719610214232
batch ACH,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20267016,0.1013350784778595
translation memories,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.1447471,0.10132296532392501
CFT,1,0.831,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16884966,0.101309797167778
road design,1,0.83,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16884357,0.10130614042282104
Minerals and,1,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14466345,0.10126441717147827
therapeutic options,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14466003,0.10126201808452606
SailPoint,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.1446121,0.10122847259044647
PPC,1,0.831,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14460863,0.10122604221105574
environment refreshes,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.18397847,0.10118815749883653
monetary peer-to-peer recognition program,1,0.75,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.10648508,0.10116082951426505
Subway®,1,0.83,FD1,AI & Machine Learning,Strong_Growth,1.0,0.10114681,0.10114680975675583
event,9,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14448178,0.10113724470138549
DDD,1,0.831,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14443891,0.1011072352528572
Mongo,1,0.831,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14443724,0.10110606700181961
Eglin AFB,1,0.75,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.11233292,0.10109962597489357
Red Hat,3,0.777,FD8,Automation & RPA,Moderate_Growth,0.5,0.20216678,0.10108339041471481
Online Nation Report,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14437567,0.10106296688318252
Third Rail,1,0.829,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14433587,0.10103510618209838
wireless integrated circuit components,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.202051,0.10102549940347672
Burdekin region,1,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.11885314,0.10102516636252402
CRN network,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20187838,0.10093919187784195
espresso machine,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.2018224,0.1009112000465393
o,2,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14396152,0.1007730633020401
O,3,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14396152,0.1007730633020401
projection mapping,1,0.82,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.1439274,0.10074917674064636
pharmaceutical processes,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20147735,0.10073867440223694
LHSC,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14390613,0.10073429197072982
sequencing information,1,0.827,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14388804,0.10072162896394729
FAR,1,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14382447,0.10067713111639022
XGSPON,1,0.822,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14374599,0.10062219202518463
SDP,1,0.828,FD8,Automation & RPA,Moderate_Growth,0.5,0.20122498,0.10061249136924744
ANSI,1,0.829,FD8,Automation & RPA,Moderate_Growth,0.5,0.20114183,0.1005709171295166
résolution de problèmes,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14366868,0.10056807696819305
CBAP,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20112762,0.10056380927562714
vans,1,0.828,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.1436056,0.10052392333745956
Covey tool,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16752355,0.10051412880420685
client relationship management,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.2010188,0.1005093976855278
Glide API,1,0.828,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14358103,0.1005067229270935
Azure Entra ID,1,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.11822111,0.10048794485628605
ngā,1,0.532,FD3,Cloud & DevOps,Strong_Growth,0.85,0.11821829,0.10048554465174675
Ngā,1,0.532,FD3,Cloud & DevOps,Strong_Growth,0.85,0.11821829,0.10048554465174675
PIML,1,0.831,FD8,Automation & RPA,Moderate_Growth,0.5,0.20087928,0.1004396378993988
mentorat,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20086902,0.10043451189994812
CAD/Revit,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20086136,0.1004306823015213
CMLI,1,0.83,FD8,Automation & RPA,Moderate_Growth,0.5,0.20083886,0.10041943192481995
USG Board Policy,1,0.75,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.1115472,0.10039248168468476
IPL,1,0.827,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.1433939,0.10037573277950286
OpEx,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20072329,0.1003616452217102
OPEX,1,0.831,FD8,Automation & RPA,Moderate_Growth,0.5,0.20072329,0.1003616452217102
email domain,1,0.75,FD1,AI & Machine Learning,Strong_Growth,1.0,0.100308016,0.10030801594257355
Movember,1,0.75,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.10557747,0.1002985954284668
-light IDP,1,0.532,FD8,Automation & RPA,Moderate_Growth,0.5,0.20057808,0.10028903931379318
regulatory compliance,11,0.7856363636363636,FD8,Automation & RPA,Moderate_Growth,0.5,0.2005005,0.1002502515912056
Regulatory Compliance,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.2005005,0.1002502515912056
architectural glass systems,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16699645,0.10019786953926087
Nitec,2,0.532,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.11131502,0.10018351748585701
SQS,3,0.7993333333333332,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16694377,0.10016626417636872
bollards,1,0.831,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16691567,0.10014940202236175
TIA/EIA,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14300767,0.10010536611080169
"support,",1,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14300406,0.10010284185409546
KiCad,1,0.827,FD3,Cloud & DevOps,Strong_Growth,0.85,0.11776761,0.10010246820747852
Esker,1,0.831,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.105368376,0.10009995698928832
MongoDB Atlas,3,0.75,FD2,Data & Analytics,Strong_Growth,0.9,0.11120058,0.10008052065968513
point-of-sale payment integration,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20011276,0.10005638003349304
gateway migration,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.20011123,0.10005561262369156
Samsara products,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16674441,0.10004664659500122
Unusual Motion Detection,1,0.75,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.11114886,0.10003397092223168
Directory.,1,0.532,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16671619,0.10002971291542052
CPS,2,0.6765,FD8,Automation & RPA,Moderate_Growth,0.5,0.20005558,0.10002779215574265
iOS mobile app,1,0.75,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.10524141,0.09997933991253376
DPA 2018,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.1999554,0.09997770190238953
bestiality,1,0.829,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14281552,0.09997086077928542
Bloc,1,0.75,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.105205275,0.09994501136243343
"-based sharding,",1,0.532,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16652018,0.09991210699081421
steering,1,0.75,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.10514502,0.09988777115941047
RF and microwave sensing technologies,1,0.82,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.18155463,0.09985504671931268
Aotearoa,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14263326,0.09984328150749205
génie civil,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.19968185,0.0998409241437912
vessel PTW/RA system,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.19964373,0.09982186555862427
quantum mechanics (QM),1,0.829,FD1,AI & Machine Learning,Strong_Growth,1.0,0.09981252,0.09981252253055573
RAM,2,0.7885,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14254704,0.09978292882442474
Consumer-Packaged Goods (CPG),1,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.11738369,0.09977613538503646
GSEC,1,0.828,FD8,Automation & RPA,Moderate_Growth,0.5,0.1995241,0.09976205229759216
Cisco Client,1,0.827,FD8,Automation & RPA,Moderate_Growth,0.5,0.19943744,0.09971871972084045
OLTP,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.19939186,0.09969592839479446
multi-threaded architectures,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.19934963,0.09967481344938278
transformateur,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14233318,0.09963322579860687
governance,18,0.7506111111111111,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.1660514,0.09963084161281585
Governance,3,0.8023333333333333,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16605139,0.09963083267211914
PKI,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.19925882,0.09962940961122513
Askama,1,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14228415,0.09959890842437744
client /,1,0.532,FD8,Automation & RPA,Moderate_Growth,0.5,0.19917545,0.09958772361278534
CAP),1,0.532,FD3,Cloud & DevOps,Strong_Growth,0.85,0.11714425,0.09957261197268963
fulfilment,1,0.828,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.1659463,0.09956778287887573
call,1,0.532,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.10476686,0.09952851757407188
event support,1,0.824,FD8,Automation & RPA,Moderate_Growth,0.5,0.19901726,0.0995086282491684
physical processes,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.19899559,0.09949779510498047
copyright registrations,1,0.829,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14212045,0.0994843155145645
XRP Ledger (XRPL),2,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.19890925,0.09945462644100189
REST et /,1,0.532,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14207062,0.09944943487644195
African Diaspora,1,0.75,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14206874,0.09944812059402465
U.S. citizenship,1,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.116986744,0.0994387324899435
PCBs,2,0.75,FD3,Cloud & DevOps,Strong_Growth,0.85,0.116967544,0.09942241236567496
low latency systems,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.19883174,0.0994158685207367
wildlife management,1,0.831,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.1807509,0.09941299855709076
STM32 microcontroller,1,0.75,FD1,AI & Machine Learning,Strong_Growth,1.0,0.099401265,0.09940126538276672
crop management,1,0.831,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.18067859,0.09937322512269021
permeable paving,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.18067597,0.09937178269028664
Twitter,2,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.18067457,0.09937101230025293
Municipal sectors,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.18065803,0.09936191514134408
Microsoft Power BI,3,0.8036666666666666,FD8,Automation & RPA,Moderate_Growth,0.5,0.19870886,0.09935443103313446
musical performances,1,0.828,FD7,XR & Interactive Media,Moderate_Growth,0.7,0.14192733,0.09934913218021392
Undergraduate degree,1,0.532,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.165579,0.09934740364551543
undergraduate degree,1,0.532,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16557893,0.09934735894203185
sugar factories,1,0.75,FD9,Green & Sustainable Tech,Moderate_Growth,0.55,0.180609,0.09933495149016382
HSPnet,1,0.831,FD8,Automation & RPA,Moderate_Growth,0.5,0.19864734,0.09932366758584976
MICE clients,2,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.19864486,0.09932243078947067
Bachelor's Degree,9,0.532,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16549951,0.09929970502853393
Bachelor's degree,18,0.532,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16549951,0.09929970502853393
bachelor's degree,3,0.532,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16549951,0.09929970502853393
procurement policies,1,0.75,FD8,Automation & RPA,Moderate_Growth,0.5,0.19855611,0.0992780551314354
cost metrics,1,0.75,FD5,Software Engineering Foundations,Moderate_Growth,0.6,0.16541576,0.09924945831298827
Broadcom,1,0.824,FD8,Automation & RPA,Moderate_Growth,0.5,0.19849339,0.09924669563770294
Leadership Team pricing reviews,1,0.83,FD6,Human–AI Collaboration & Prompting,Strong_Growth,0.95,0.10446427,0.09924105666577815
Silver Peak,1,0.823,FD4,Cybersecurity & Privacy,Strong_Growth,0.9,0.11024395,0.09921955168247223
