skill,freq,mean_confidence,best_domain_id,best_future_domain,trend_label,trend_score,similarity,top1_similarity,top2_similarity,top3_similarity,mapping_margin,top2_domain_id,top3_domain_id,domain_source,future_weight,trend_tier,tier_weight,future_weight_tier
verify tolerances and finishes,1,0.702,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.161078,0.161078,0.11520702,0.061956674,0.04587099,DEC03,WEF08,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
validate ideas,1,0.672,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.23587656,0.23587656,0.1733563,0.16544518,0.062520266,WEF07,DEC03,McKinsey_FutureOfWork_2025,0.0,Strong_Growth,1.0,0.0
validate hardware,1,0.707,WEF03,Cybersecurity,Strong_Growth,0.9,0.17183864,0.17183864,0.14881879,0.13962571,0.02301985,MCK01,ONET05,WEF_FutureOfJobs_2025,0.0,Strong_Growth,1.0,0.0
use technology to solve customer problems,1,0.616,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.29213446,0.29213446,0.2828599,0.2546114,0.009274572,ESCO02,DEC03,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
use Revit,1,0.69,DEC03,Routine Maintenance Coding,Decline,-0.3,0.17565371,0.17565371,0.15772545,0.08820079,0.017928258,ONET02,DEC02,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
use independent judgment,1,0.611,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.08755492,0.08755492,0.02792274,0.007163531,0.059632175,MCK04,ONET06,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
handle complex workflows,1,0.595,DEC03,Routine Maintenance Coding,Decline,-0.3,0.2714556,0.2714556,0.21043515,0.1824904,0.061020434,MCK01,MCK02,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
handle complex pricing,1,0.592,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.19637863,0.19637863,0.13979217,0.11498025,0.05658646,MCK04,WEF05,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
handle complex buyers,1,0.591,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.17623124,0.17623124,0.16388205,0.14695922,0.012349188,WEF05,MCK04,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
handle and manage confidential information,1,0.612,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.24519876,0.24519876,0.18800032,0.18717796,0.057198435,ONET02,MCK02,WEF_FutureOfJobs_2023,0.0,Declining,0.0,0.0
handle acoustic tracking,1,0.595,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.07103549,0.07103549,0.06931211,0.05568648,0.0017233789,DEC01,ESCO01,McKinsey_FutureOfWork_2025,0.0,Moderate_Growth,0.7,0.0
guide customers,1,0.61,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24015658,0.24015658,0.1888596,0.17894506,0.05129698,ESCO02,DEC03,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
grow relationships with clients,1,0.665,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.23490426,0.23490426,0.18558222,0.18254009,0.04932204,WEF05,ESCO02,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
grow collection,1,0.569,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.22553104,0.22553104,0.17100725,0.10181448,0.054523796,ONET02,WEF04,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
deliver a frictionless buying experience,1,0.638,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.19801232,0.19801232,0.17258243,0.15695816,0.02542989,DEC02,DEC03,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
deliver a first class service,1,0.602,DEC03,Routine Maintenance Coding,Decline,-0.3,0.08495808,0.08495808,0.081067294,0.07779713,0.0038907826,ONET06,WEF05,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
deliver a course,1,0.601,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.14179435,0.14179435,0.11991988,0.11064395,0.021874472,ESCO02,ESCO01,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
deliberately document for the future,1,0.607,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.21507049,0.21507049,0.20061138,0.18644589,0.014459103,DEC01,DEC02,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
define service boundaries,1,0.706,WEF04,Cloud Computing & Infrastructure,Strong_Growth,0.85,0.28430757,0.28430757,0.25974345,0.188308,0.024564117,ONET06,ONET02,WEF_FutureOfJobs_2025,0.0,Strong_Growth,1.0,0.0
define product vision,1,0.7,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.13876821,0.13876821,0.12753296,0.10944357,0.011235252,ESCO02,WEF07,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
define dependency sequencing,1,0.71,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.11940097,0.11940097,0.11348786,0.108735844,0.0059131086,ONET06,DEC03,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
define architectural patterns,1,0.628,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.2557825,0.2557825,0.25106987,0.24596924,0.0047126412,ESCO02,DEC03,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
decouple platform from games,1,0.591,ONET04,Game Development & Interactive Media,Moderate_Growth,0.6,0.2586449,0.2586449,0.21871035,0.18685259,0.03993456,ONET02,WEF05,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
decide on correct procedures,1,0.7,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.24248573,0.24248573,0.226031,0.22066371,0.016454726,DEC03,MCK04,WEF_FutureOfJobs_2023,0.0,Declining,0.0,0.0
deliver growth outcomes,1,0.593,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.29715326,0.29715326,0.24594918,0.1176983,0.051204085,MCK03,MCK02,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
deliver functionality,1,0.621,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.26728114,0.26728114,0.2429491,0.2030753,0.024332047,DEC03,ONET03,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
deliver for customers,1,0.635,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.17956144,0.17956144,0.15952754,0.118970856,0.020033896,MCK02,ONET06,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
help to embed Modern Methods of Construction (MMC),1,0.614,DEC02,Legacy Web Development,Decline,-0.4,0.243289,0.243289,0.1589085,0.15847525,0.08438049,MCK02,ONET03,Expert_consensus,0.0,Declining,0.0,0.0
help shape future direction,1,0.606,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.22104624,0.22104624,0.19143315,0.18135095,0.029613093,MCK02,WEF07,McKinsey_FutureOfWork_2025,0.0,Moderate_Growth,0.7,0.0
help define data product taxonomies and ownership,1,0.699,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.20473307,0.20473307,0.20305178,0.20020717,0.001681298,ONET02,DEC01,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
help customers modernize,1,0.611,DEC02,Legacy Web Development,Decline,-0.4,0.28601742,0.28601742,0.25366303,0.22465251,0.032354385,DEC03,WEF05,Expert_consensus,0.0,Declining,0.0,0.0
help customers consume products,1,0.61,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.22556314,0.22556314,0.12924463,0.11867494,0.09631851,ESCO02,DEC03,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
help customers build homes,1,0.632,DEC03,Routine Maintenance Coding,Decline,-0.3,0.21778914,0.21778914,0.1994397,0.18499324,0.018349439,MCK02,DEC02,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
handle scale,1,0.588,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.1357616,0.1357616,0.053144798,0.05021836,0.082616806,DEC03,WEF04,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
handle multi-source data,1,0.595,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.2366387,0.2366387,0.1885648,0.17705534,0.048073888,DEC01,ONET06,WEF_FutureOfJobs_2025,0.0,Strong_Growth,1.0,0.0
handle customer requests,1,0.611,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.10958364,0.10958364,0.10720073,0.09869369,0.0023829117,ESCO02,DEC03,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
identify potential CAT I/II/III findings,1,0.704,WEF03,Cybersecurity,Strong_Growth,0.9,0.10506189,0.10506189,0.09401965,0.09122795,0.011042237,DEC01,ONET03,WEF_FutureOfJobs_2025,0.0,Strong_Growth,1.0,0.0
identify issues related to outstanding payments,1,0.703,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.17812143,0.17812143,0.16415955,0.1461789,0.013961881,DEC03,DEC01,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
identify false positives,1,0.704,WEF03,Cybersecurity,Strong_Growth,0.9,0.12847559,0.12847559,0.09910703,0.07592578,0.029368564,ONET05,DEC01,WEF_FutureOfJobs_2025,0.0,Strong_Growth,1.0,0.0
identify corrective actions,1,0.679,WEF07,Human-AI Collaboration,Strong_Growth,0.95,0.1977851,0.1977851,0.18650332,0.18642285,0.011281773,DEC03,MCK01,WEF_FutureOfJobs_2025,0.0,Strong_Growth,1.0,0.0
identify content,1,0.676,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.15368661,0.15368661,0.12681827,0.119282916,0.026868343,DEC01,WEF05,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
implement mathematical models,1,0.628,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.24239555,0.24239555,0.23387109,0.20698121,0.008524463,WEF01,ESCO02,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
implement enterprise-grade networks,1,0.632,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.29157996,0.29157996,0.2806263,0.26701954,0.010953665,WEF05,ONET06,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
implement effective caching strategies,1,0.627,DEC03,Routine Maintenance Coding,Decline,-0.3,0.28187948,0.28187948,0.249047,0.21387851,0.03283249,DEC02,ONET02,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
implement data fusion,1,0.7,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.24003139,0.24003139,0.19568758,0.16404378,0.044343814,WEF01,DEC01,WEF_FutureOfJobs_2025,0.0,Strong_Growth,1.0,0.0
implement data exploitation,1,0.709,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.24714121,0.24714121,0.22711933,0.21832095,0.020021886,DEC03,WEF02,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
implement data display,1,0.702,DEC01,Routine Data Entry & Clerical,Decline,-0.6,0.25140738,0.25140738,0.22234207,0.19886494,0.029065311,WEF02,ONET03,WEF_FutureOfJobs_2023,0.0,Declining,0.0,0.0
create visual reports,1,0.671,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.21998706,0.21998706,0.21640748,0.18260531,0.0035795867,ONET03,DEC03,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
create strong documentation,1,0.709,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.29096135,0.29096135,0.26935542,0.2066339,0.021605939,DEC03,DEC02,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
create strong delivery processes,1,0.675,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.20657897,0.20657897,0.200789,0.17790687,0.0057899654,MCK05,ONET02,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
create state management,1,0.644,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.20384817,0.20384817,0.19151205,0.14859343,0.01233612,ONET02,MCK03,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
create SOPs,1,0.665,DEC02,Legacy Web Development,Decline,-0.4,0.14213729,0.14213729,0.124360904,0.11766539,0.017776385,ONET03,DEC03,Expert_consensus,0.0,Declining,0.0,0.0
create robust data models,1,0.696,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.20595951,0.20595951,0.16677223,0.15999345,0.039187282,ONET02,DEC03,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
create python code,1,0.696,DEC03,Routine Maintenance Coding,Decline,-0.3,0.24374944,0.24374944,0.18029547,0.16228026,0.06345397,MCK01,WEF07,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
create Power BI dashboards,1,0.668,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.18611133,0.18611133,0.16010095,0.1472916,0.02601038,ESCO02,WEF06,WEF_FutureOfJobs_2025,0.0,Strong_Growth,1.0,0.0
create paginated reports,1,0.675,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.08563914,0.08563914,0.07361834,0.06480246,0.012020804,DEC01,WEF02,McKinsey_FutureOfWork_2025,0.0,Strong_Growth,1.0,0.0
implement data aggregation,1,0.707,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.28220642,0.28220642,0.2503721,0.18861756,0.031834304,ONET02,ONET06,WEF_FutureOfJobs_2025,0.0,Strong_Growth,1.0,0.0
implement consistency improvements,1,0.606,DEC03,Routine Maintenance Coding,Decline,-0.3,0.23754513,0.23754513,0.12757686,0.09635186,0.109968275,DEC02,ONET02,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
implement CI/CD for data pipelines,1,0.67,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.2822752,0.2822752,0.27951837,0.26663542,0.002756834,WEF04,MCK01,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
improve product outcomes,1,0.675,DEC03,Routine Maintenance Coding,Decline,-0.3,0.19417185,0.19417185,0.15544328,0.15085447,0.038728565,WEF05,MCK02,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
improve pneumatic ejection performance,1,0.681,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.03899777,0.03899777,0.014459846,0.011400568,0.024537925,ONET04,ONET03,McKinsey_FutureOfWork_2025,0.0,Moderate_Growth,0.7,0.0
improve network programmability,1,0.715,ONET06,Blockchain & Distributed Systems,Moderate_Growth,0.5,0.1694176,0.1694176,0.16337644,0.14347395,0.006041169,DEC03,ONET02,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
improve components,1,0.68,DEC03,Routine Maintenance Coding,Decline,-0.3,0.25323492,0.25323492,0.24276906,0.1539892,0.01046586,DEC02,ONET03,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
implement Windows Autopilot,1,0.679,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.27406836,0.27406836,0.25521386,0.22349136,0.018854499,WEF07,WEF01,McKinsey_FutureOfWork_2025,0.0,Moderate_Growth,0.7,0.0
implement solutions,1,0.712,DEC03,Routine Maintenance Coding,Decline,-0.3,0.29551888,0.29551888,0.267472,0.26481676,0.028046876,MCK04,ONET06,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
implement SCCM Intune co-management,1,0.598,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.2762692,0.2762692,0.2515441,0.23145972,0.02472511,MCK02,ONET02,ESCO_v1.2_2024,0.0,Moderate_Growth,0.7,0.0
implement robust observability,1,0.713,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.15368639,0.15368639,0.11508724,0.10664084,0.03859915,DEC03,WEF03,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
implement robust monitoring,1,0.625,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20415983,0.20415983,0.19440272,0.12513319,0.009757102,DEC03,MCK05,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
implement robust alerting,1,0.706,DEC03,Routine Maintenance Coding,Decline,-0.3,0.16505578,0.16505578,0.12066867,0.1138598,0.04438711,MCK01,WEF07,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
implement process improvements,1,0.603,DEC03,Routine Maintenance Coding,Decline,-0.3,0.28932798,0.28932798,0.23835823,0.177655,0.05096975,MCK01,MCK02,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
inform product decisions,1,0.639,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.2387596,0.2387596,0.19584304,0.18993898,0.042916566,MCK02,DEC03,ESCO_v1.2_2024,0.0,Moderate_Growth,0.7,0.0
inform marketing strategies,1,0.625,WEF05,Digital Platforms & E-commerce,Moderate_Growth,0.7,0.28876913,0.28876913,0.25393158,0.21422473,0.034837544,ESCO02,ESCO01,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
inform campaign decisions,1,0.64,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.16765454,0.16765454,0.14297149,0.1388697,0.024683058,MCK02,MCK03,ESCO_v1.2_2024,0.0,Moderate_Growth,0.7,0.0
influence product development,1,0.617,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.27440602,0.27440602,0.24884501,0.2138195,0.025561005,ESCO02,MCK03,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
influence decision-making,1,0.621,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.20239735,0.20239735,0.18643326,0.17173837,0.01596409,MCK02,MCK05,McKinsey_FutureOfWork_2025,0.0,Moderate_Growth,0.7,0.0
influence company strategy,1,0.613,ESCO01,Project Management & Agile Methodologies,Moderate_Growth,0.55,0.23131664,0.23131664,0.22049233,0.20879668,0.010824308,MCK03,MCK02,ESCO_v1.2_2024,0.0,Moderate_Growth,0.7,0.0
increase deployment consistency,1,0.645,DEC03,Routine Maintenance Coding,Decline,-0.3,0.25563455,0.25563455,0.20882249,0.16298783,0.046812057,WEF04,DEC02,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
create mechanical components,1,0.71,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.21493313,0.21493313,0.19258268,0.16163537,0.022350445,MCK01,DEC03,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
"create high-performing, sustainable, and award-winning buildings",1,0.715,WEF06,Environmental & Sustainability Technology,Moderate_Growth,0.6,0.24459098,0.24459098,0.20441946,0.17418621,0.04017152,MCK05,ESCO01,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
create global offer launch preparation,1,0.673,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.23789817,0.23789817,0.20489758,0.19290909,0.03300059,ESCO02,ONET04,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
"create fun, share-worthy moments of reflection",1,0.673,DEC03,Routine Maintenance Coding,Decline,-0.3,0.17077002,0.17077002,0.15228182,0.1419162,0.018488199,MCK05,MCK02,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
create content,1,0.672,DEC02,Legacy Web Development,Decline,-0.4,0.19547315,0.19547315,0.17271498,0.16207817,0.022758171,ONET04,DEC03,Expert_consensus,0.0,Declining,0.0,0.0
create CI/CD pipelines,1,0.702,ONET05,Quality Assurance & Testing,Moderate_Growth,0.55,0.27957952,0.27957952,0.25907034,0.24387155,0.020509183,WEF04,MCK01,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
create business and revenue models,1,0.699,ESCO02,Business Analysis & Requirements Engineering,Moderate_Growth,0.5,0.27644104,0.27644104,0.24107948,0.22555506,0.03536156,WEF05,ONET06,ESCO_v1.2_2024,0.0,Moderate_Growth,0.7,0.0
create build jobs,1,0.665,ONET01,Software Development & Engineering,Moderate_Growth,0.65,0.27154306,0.27154306,0.2712839,0.26322147,0.000259161,ESCO02,MCK03,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
create application architecture,1,0.731,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.22956112,0.22956112,0.21453665,0.20606971,0.015024468,ESCO02,ONET01,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
create an inclusive environment,1,0.61,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.24374783,0.24374783,0.21904218,0.20465812,0.024705648,WEF06,WEF04,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
debug hardware,1,0.701,DEC03,Routine Maintenance Coding,Decline,-0.3,0.24145196,0.24145196,0.20018959,0.19382228,0.041262373,DEC02,ONET02,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
deal with complex escalated issues,1,0.606,MCK04,Critical Thinking & Problem Solving,Strong_Growth,0.8,0.17566639,0.17566639,0.16362551,0.0967838,0.012040883,MCK02,WEF07,McKinsey_FutureOfWork_2025,0.0,Strong_Growth,1.0,0.0
improve Ubuntu,1,0.701,DEC03,Routine Maintenance Coding,Decline,-0.3,0.2975666,0.2975666,0.24981965,0.21389058,0.04774694,DEC02,ONET02,McKinsey_FutureOfWork_2023,0.0,Declining,0.0,0.0
improve stability,1,0.707,MCK05,Resilience & Adaptability,Strong_Growth,0.75,0.24806912,0.24806912,0.19261101,0.14620164,0.055458114,DEC03,DEC02,WEF_FutureOfJobs_2025,0.0,Moderate_Growth,0.7,0.0
integrate Intune with other services,1,0.671,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.20214242,0.20214242,0.13222365,0.114731394,0.06991877,WEF04,WEF05,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
integrate content,1,0.678,MCK02,Advanced Communication & Collaboration,Moderate_Growth,0.4,0.21839012,0.21839012,0.21080777,0.20745507,0.0075823516,DEC02,ONET03,McKinsey_FutureOfWork_2025,0.0,Stable,0.4,0.0
integrate actuators,1,0.712,MCK01,Process Automation & RPA,Moderate_Growth,0.5,0.16773836,0.16773836,0.12209672,0.100747585,0.045641646,MCK05,ONET03,McKinsey_FutureOfWork_2025,0.0,Moderate_Growth,0.7,0.0
install plugins,1,0.674,DEC02,Legacy Web Development,Decline,-0.4,0.15551881,0.15551881,0.14796093,0.0751088,0.007557884,ONET02,DEC03,Expert_consensus,0.0,Declining,0.0,0.0
install audio systems,1,0.7,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.16681127,0.16681127,0.1290721,0.116582245,0.037739173,DEC02,ONET03,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
use data to influence decisions,1,0.696,WEF02,Big Data & Analytics,Strong_Growth,0.9,0.23612587,0.23612587,0.18073273,0.17512943,0.055393144,DEC01,WEF01,WEF_FutureOfJobs_2025,0.0,Strong_Growth,1.0,0.0
use causal inference methods,1,0.592,MCK03,Leadership & People Development,Moderate_Growth,0.55,0.14244142,0.14244142,0.13139804,0.12308506,0.011043385,MCK04,WEF08,McKinsey_FutureOfWork_2025,0.0,Moderate_Growth,0.7,0.0
use Bluebeam,1,0.696,ONET02,Database & Systems Administration,Moderate_Growth,0.5,0.10895423,0.10895423,0.09894664,0.09657894,0.01000759,ONET03,DEC02,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
use AutoCAD,1,0.694,ONET03,UX/UI & Digital Design,Moderate_Growth,0.55,0.16562489,0.16562489,0.13630831,0.13597187,0.029316574,DEC03,MCK01,ONET_BrightOutlook_2024,0.0,Moderate_Growth,0.7,0.0
